Block Address with Zip,Crime Count,SafetyScore,ZipCode,block,street,lat,lng
"0 BLOCK  LINDEN ST, 02122",30,23.725687458081826,2122,0,LINDEN ST,42.3059835,-71.0581268
"0 BLOCK  LINDEN ST, 02127",4,75.85513078470825,2127,0,LINDEN ST,42.3344582,-71.04513159999999
"0 BLOCK  LINDEN ST, 02134",91,5.633802816901412,2134,0,LINDEN ST,42.3560549,-71.13133839999999
"0 BLOCK  LINDSEY ST, 02124",62,10.060362173038229,2124,0,LINDSEY ST,42.2981936,-71.0663205
"0 BLOCK  LINGARD ST, 02125",9,53.923541247484906,2125,0,LINGARD ST,42.3166994,-71.07113319999999
"0 BLOCK  LINNET ST, 02132",2,100.0,2132,0,LINNET ST,42.2798897,-71.1522308
"0 BLOCK  LINSKY-BARRY CT, 02127",12,46.12676056338029,2127,0,LINSKY-BARRY CT,42.3368176,-71.0547108
"0 BLOCK  LINWOOD SQ, 02119",4,75.85513078470825,2119,0,LINWOOD SQ,42.3283153,-71.094022
"0 BLOCK  LINWOOD ST, 02119",7,60.39570757880617,2119,0,LINWOOD ST,42.3277812,-71.092755
"0 BLOCK  LINWOOD ST, 02136",4,75.85513078470825,2136,0,LINWOOD ST,42.2555117,-71.1264187
"0 BLOCK  LISBON ST, 02128",18,35.798122065727696,2128,0,LISBON ST,42.3694531,-71.0415039
"0 BLOCK  LISZT ST, 02131",3,84.40643863179075,2131,0,LISZT ST,42.2764916,-71.139164
"0 BLOCK  LITCHFIELD ST, 02135",18,35.798122065727696,2135,0,LITCHFIELD ST,42.3582835,-71.14191079999999
"0 BLOCK  LITHGOW ST, 02124",23,30.14755197853789,2124,0,LITHGOW ST,42.2893921,-71.071274
"0 BLOCK  LIVERPOOL ST, 02128",20,33.433936955063714,2128,0,LIVERPOOL ST,42.3701236,-71.0425778
"0 BLOCK  LIVINGSTONE ST, 02124",19,34.607645875251514,2124,0,LIVINGSTONE ST,42.2852781,-71.09066440000001
"0 BLOCK  LOCHDALE RD, 02131",17,37.156270959087855,2131,0,LOCHDALE RD,42.2942854,-71.1197919
"0 BLOCK  LOCHSTEAD AVE, 02130",11,48.52448021462106,2130,0,LOCHSTEAD AVE,42.317485,-71.1130622
"0 BLOCK  LOCKWOOD ST, 02136",3,84.40643863179075,2136,0,LOCKWOOD ST,42.2647608,-71.1180056
"0 BLOCK  LOCUST ST, 02125",4,75.85513078470825,2125,0,LOCUST ST,42.3234016,-71.0567867
"0 BLOCK  LODGEHILL RD, 02136",2,100.0,2136,0,LODGEHILL RD,42.2648229,-71.1277618
"0 BLOCK  LOGAN ST, 02119",9,53.923541247484906,2119,0,LOGAN ST,42.326623,-71.09099119999999
"0 BLOCK  LOGAN WAY, 02127",15,39.87256874580818,2127,0,LOGAN WAY,42.3270472,-71.0528867
"0 BLOCK  LOMASNEY WAY, 02114",69,8.702213279678073,2114,0,LOMASNEY WAY,42.3644067,-71.0633593
"0 BLOCK  LOMBARD ST, 02124",3,84.40643863179075,2124,0,LOMBARD ST,42.2852529,-71.0634204
"0 BLOCK  LONDON ST, 02128",51,13.363514419852452,2128,0,LONDON ST,42.3698293,-71.0419108
"0 BLOCK  LONG AVE, 02134",23,30.14755197853789,2134,0,LONG AVE,42.34831399999999,-71.135853
"0 BLOCK  LONG ISLAND RD, 02122",3,84.40643863179075,2122,0,LONG ISLAND RD,,
"0 BLOCK  LONG WHARF, 02110",3,84.40643863179075,2110,0,LONG WHARF,42.35977099999999,-71.0509227
"0 BLOCK  LONG WHRF, 02110",26,26.86116700201208,2110,0,LONG WHRF,42.35977099999999,-71.0509227
"0 BLOCK  LONGFELLOW PL, 02114",59,10.680751173708924,2114,0,LONGFELLOW PL,42.3634868,-71.0638688
"0 BLOCK  LONGFELLOW ST, 02122",30,23.725687458081826,2122,0,LONGFELLOW ST,42.302336,-71.06740669999999
"0 BLOCK  LONSDALE ST, 02124",43,16.297786720321927,2124,0,LONSDALE ST,42.28998929999999,-71.0631286
"0 BLOCK  LORENZO ST, 02122",8,56.87458081824279,2122,0,LORENZO ST,42.2870497,-71.04137349999999
"0 BLOCK  LORETTE ST, 02132",4,75.85513078470825,2132,0,LORETTE ST,42.2788679,-71.15948879999999
"0 BLOCK  LORING ST, 02127",7,60.39570757880617,2127,0,LORING ST,42.3347238,-71.05155529999999
"0 BLOCK  LORING ST, 02136",10,50.93896713615024,2136,0,LORING ST,42.2489631,-71.1180882
"0 BLOCK  LORNA RD, 02126",26,26.86116700201208,2126,0,LORNA RD,42.2801385,-71.08213549999999
"0 BLOCK  LORNA ROAD, 02126",6,64.738430583501,2126,0,LORNA ROAD,42.2801385,-71.08213549999999
"0 BLOCK  LORNE ST, 02124",35,20.35546613011402,2124,0,LORNE ST,42.2931555,-71.0899261
"0 BLOCK  LORRAINE ST, 02131",5,70.03688799463448,2131,0,LORRAINE ST,42.2849483,-71.1457645
"0 BLOCK  LORRAINE TER, 02134",3,84.40643863179075,2134,0,LORRAINE TER,42.3479921,-71.1390545
"0 BLOCK  LOTHIAN RD, 02135",19,34.607645875251514,2135,0,LOTHIAN RD,42.3402637,-71.1539888
"0 BLOCK  LOTHIAN ROAD, 02135",2,100.0,2135,0,LOTHIAN ROAD,42.3402637,-71.1539888
"0 BLOCK  LOTHROP ST, 02135",5,70.03688799463448,2135,0,LOTHROP ST,42.36040360000001,-71.1464586
"0 BLOCK  LOUDER'S LN, 02130",3,84.40643863179075,2130,0,LOUDER'S LN,42.3097365,-71.1151431
"0 BLOCK  LOUIS D BROWN WAY, 02124",5,70.03688799463448,2124,0,LOUIS D BROWN WAY,42.3005684,-71.0691879
"0 BLOCK  LOUIS PRANG ST, 02115",2,100.0,2115,0,LOUIS PRANG ST,42.337756,-71.095727
"0 BLOCK  LOUIS TER, 02124",2,100.0,2124,0,LOUIS TER,42.2876841,-71.0570536
"0 BLOCK  LOURDES AVE, 02130",14,42.25352112676056,2130,0,LOURDES AVE,42.307248,-71.1026589
"0 BLOCK  LOVEJOY WHRF, 02114",9,53.923541247484906,2114,0,LOVEJOY WHRF,42.3666284,-71.0602141
"0 BLOCK  LOWELL ST, 01840",2,100.0,1840,0,LOWELL ST,42.7098722,-71.1623321
"0 BLOCK  LOYOLA CIR, 02132",4,75.85513078470825,2132,0,LOYOLA CIR,42.2755755,-71.1482738
"0 BLOCK  LUBEC ST, 02128",24,29.10798122065728,2128,0,LUBEC ST,42.3699118,-71.0340847
"0 BLOCK  LUCERNE ST, 02124",33,21.5962441314554,2124,0,LUCERNE ST,42.2893753,-71.08703419999999
"0 BLOCK  LUCY ST, 02125",67,8.88665325285044,2125,0,LUCY ST,42.3247684,-71.06234189999999
"0 BLOCK  LYALL ST, 02132",5,70.03688799463448,2132,0,LYALL ST,42.28982560000001,-71.1622051
"0 BLOCK  LYFORD ST, 02124",10,50.93896713615024,2124,0,LYFORD ST,42.28766100000001,-71.0835535
"0 BLOCK  LYNDE ST, 02129",2,100.0,2129,0,LYNDE ST,42.3726207,-71.0646417
"0 BLOCK  LYNDEBORO ST, 02129",4,75.85513078470825,2129,0,LYNDEBORO ST,42.3792288,-71.0699071
"0 BLOCK  LYNDHURST ST, 02124",41,17.253521126760564,2124,0,LYNDHURST ST,42.2923,-71.0717762
"0 BLOCK  LYNDHURST, 02124",3,84.40643863179075,2124,0,LYNDHURST,42.2826027,-71.067605
"0 BLOCK  LYNNVILLE TER, 02121",2,100.0,2121,0,LYNNVILLE TER,42.3024893,-71.0785142
"0 BLOCK  LYON ST, 02122",76,7.427900737759896,2122,0,LYON ST,42.3067544,-71.0586575
"0 BLOCK  M ST, 02127",11,48.52448021462106,2127,0,M ST,42.3381649,-71.03341859999999
"0 BLOCK  MACDONALD ST, 02136",2,100.0,2136,0,MACDONALD ST,42.2695981,-71.1297704
"0 BLOCK  MACKIN ST, 02135",2,100.0,2135,0,MACKIN ST,42.3617094,-71.1442471
"0 BLOCK  MADELINE ST, 02135",3,84.40643863179075,2135,0,MADELINE ST,42.3531573,-71.15534989999999
"0 BLOCK  MAFFA WAY, 02129",2,100.0,2129,0,MAFFA WAY,42.3855899,-71.07669589999999
"0 BLOCK  MAGAZINE ST, 02119",29,24.463447350771293,2119,0,MAGAZINE ST,42.3252138,-71.07492049999999
"0 BLOCK  MAGDALA ST, 02124",8,56.87458081824279,2124,0,MAGDALA ST,42.2822609,-71.0644557
"0 BLOCK  MAGEE ST, 02136",5,70.03688799463448,2136,0,MAGEE ST,42.2641536,-71.12580439999999
"0 BLOCK  MAGNOLIA PL, 02125",3,84.40643863179075,2125,0,MAGNOLIA PL,42.3129523,-71.0726395
"0 BLOCK  MAGNOLIA SQ, 02125",5,70.03688799463448,2125,0,MAGNOLIA SQ,42.3150323,-71.07152359999999
"0 BLOCK  MAGNOLIA ST, 02125",30,23.725687458081826,2125,0,MAGNOLIA ST,42.3189701,-71.0696938
"0 BLOCK  MAHLER RD, 02131",5,70.03688799463448,2131,0,MAHLER RD,42.2938388,-71.1202608
"0 BLOCK  MAIDA TER, 02136",2,100.0,2136,0,MAIDA TER,42.2611284,-71.113642
"0 BLOCK  MAIN ST, 02129",15,39.87256874580818,2129,0,MAIN ST,42.3724857,-71.0619372
"0 BLOCK  MAJOR MICHAEL J O'CONNOR WAY, 02127",13,44.26559356136821,2127,0,MAJOR MICHAEL J O'CONNOR WAY,42.3364553,-71.0349193
"0 BLOCK  MALCOLM RD, 02130",3,84.40643863179075,2130,0,MALCOLM RD,42.3032995,-71.1298257
"0 BLOCK  MALCOLM ROAD, 02130",3,84.40643863179075,2130,0,MALCOLM ROAD,42.3032995,-71.1298257
"0 BLOCK  MALCOLM X BLVD, 02119",13,44.26559356136821,2119,0,MALCOLM X BLVD,42.330352,-71.0876396
"0 BLOCK  MALCOLM X BLVD, 02120",95,5.298457411133473,2120,0,MALCOLM X BLVD,42.330352,-71.0876396
"0 BLOCK  MALCOLM X BOULEVARD, 02120",12,46.12676056338029,2120,0,MALCOLM X BOULEVARD,42.330352,-71.0876396
"0 BLOCK  MALDEN ST, 02118",26,26.86116700201208,2118,0,MALDEN ST,42.3377967,-71.0705763
"0 BLOCK  MALLARD AVE, 02124",28,25.16767270288397,2124,0,MALLARD AVE,42.2912737,-71.0760299
"0 BLOCK  MALLET ST, 02124",10,50.93896713615024,2124,0,MALLET ST,42.2907502,-71.0566573
"0 BLOCK  MALLON RD, 02121",25,27.90073775989269,2121,0,MALLON RD,42.3028561,-71.0736397
"0 BLOCK  MALTA ST, 02126",20,33.433936955063714,2126,0,MALTA ST,42.2655883,-71.098317
"0 BLOCK  MALVERN ST, 02134",15,39.87256874580818,2134,0,MALVERN ST,42.3522683,-71.1251731
"0 BLOCK  MAMELON CIR, 02126",7,60.39570757880617,2126,0,MAMELON CIR,42.2700784,-71.0898191
"0 BLOCK  MANION RD, 02136",3,84.40643863179075,2136,0,MANION RD,42.2662695,-71.11474840000001
"0 BLOCK  MANLEY ST, 02122",11,48.52448021462106,2122,0,MANLEY ST,42.2959959,-71.053984
"0 BLOCK  MANN ST, 02132",2,100.0,2132,0,MANN ST,42.2641281,-71.153318
"0 BLOCK  MANNING ST, 02131",5,70.03688799463448,2131,0,MANNING ST,42.2799088,-71.11390410000001
"0 BLOCK  MANOR ST, 02122",6,64.738430583501,2122,0,MANOR ST,42.2895286,-71.0532321
"0 BLOCK  MANSFIELD ST, 02134",32,22.31723675385648,2134,0,MANSFIELD ST,42.3568925,-71.130354
"0 BLOCK  MANSUR ST, 02131",4,75.85513078470825,2131,0,MANSUR ST,42.2738663,-71.12365199999999
"0 BLOCK  MANTHORNE RD, 02132",7,60.39570757880617,2132,0,MANTHORNE RD,42.2873084,-71.1500513
"0 BLOCK  MAPES ST, 02122",3,84.40643863179075,2122,0,MAPES ST,42.2984522,-71.0544212
"0 BLOCK  MAPLE CT, 02121",11,48.52448021462106,2121,0,MAPLE CT,42.3081646,-71.08603339999999
"0 BLOCK  MAPLE PL, 02111",8,56.87458081824279,2111,0,MAPLE PL,42.3483031,-71.063272
"0 BLOCK  MAPLE ST, 02121",82,6.606304493628434,2121,0,MAPLE ST,42.309921,-71.0846911
"0 BLOCK  MAPLE ST, 02132",9,53.923541247484906,2132,0,MAPLE ST,42.286792,-71.1537713
"0 BLOCK  MAPLE ST, 02136",33,21.5962441314554,2136,0,MAPLE ST,42.2560387,-71.122206
"0 BLOCK  MAPLE ST, 02186",2,100.0,2186,0,MAPLE ST,42.2688378,-71.0738446
"0 BLOCK  MAPLE, 02119",2,100.0,2119,0,MAPLE,42.32182359999999,-71.08840359999999
"0 BLOCK  MAPLETON ST, 02135",26,26.86116700201208,2135,0,MAPLETON ST,42.3526602,-71.15096439999999
"0 BLOCK  MAPLEWOOD ST, 02132",9,53.923541247484906,2132,0,MAPLEWOOD ST,42.2702309,-71.1476054
"0 BLOCK  MARBURY TER, 02130",6,64.738430583501,2130,0,MARBURY TER,42.3177755,-71.1020176
"0 BLOCK  MARCELLA ST, 02119",58,10.982562038900069,2119,0,MARCELLA ST,42.32081,-71.0931362
"0 BLOCK  MARCELLA, 02119",2,100.0,2119,0,MARCELLA,42.32182359999999,-71.08840359999999
"0 BLOCK  MARCY RD, 02126",22,31.15358819584172,2126,0,MARCY RD,42.2667158,-71.0964043
"0 BLOCK  MARDEN AVE, 02124",9,53.923541247484906,2124,0,MARDEN AVE,42.2847583,-71.0864951
"0 BLOCK  MARGARET ST, 02113",9,53.923541247484906,2113,0,MARGARET ST,42.365506,-71.0559454
"0 BLOCK  MARGARETTA DR, 02136",14,42.25352112676056,2136,0,MARGARETTA DR,42.2575712,-71.1450196
"0 BLOCK  MARGINAL ST, 02128",23,30.14755197853789,2128,0,MARGINAL ST,42.3676415,-71.0403661
"0 BLOCK  MARIE ST, 02122",9,53.923541247484906,2122,0,MARIE ST,42.3054028,-71.0645679
"0 BLOCK  MARIE ST, 02124",2,100.0,2124,0,MARIE ST,42.2826027,-71.067605
"0 BLOCK  MARINA PARK DR, 02210",52,12.826961770623749,2210,0,MARINA PARK DR,42.35329,-71.0447732
"0 BLOCK  MARINE RD, 02127",24,29.10798122065728,2127,0,MARINE RD,42.3307723,-71.0396025
"0 BLOCK  MARION ST, 02128",37,19.19852448021462,2128,0,MARION ST,42.3805511,-71.03891589999999
"0 BLOCK  MARION ST, 02131",9,53.923541247484906,2131,0,MARION ST,42.28677829999999,-71.12074570000001
"0 BLOCK  MARIPOSA ST, 02126",9,53.923541247484906,2126,0,MARIPOSA ST,42.2680412,-71.1056986
"0 BLOCK  MARIPOSA ST, 02136",3,84.40643863179075,2136,0,MARIPOSA ST,42.2680412,-71.1056986
"0 BLOCK  MARK ST, 02130",10,50.93896713615024,2130,0,MARK ST,42.3226204,-71.1094911
"0 BLOCK  MARLBOROUGH ST, 02116",69,8.702213279678073,2116,0,MARLBOROUGH ST,42.35429509999999,-71.07255549999999
"0 BLOCK  MARLOWE ST, 02124",7,60.39570757880617,2124,0,MARLOWE ST,42.2985858,-71.063999
"0 BLOCK  MARMION ST, 02130",3,84.40643863179075,2130,0,MARMION ST,42.3119435,-71.10382369999999
"0 BLOCK  MARSH ST, 02124",2,100.0,2124,0,MARSH ST,42.2832326,-71.0496933
"0 BLOCK  MARSHALL PL, 02129",2,100.0,2129,0,MARSHALL PL,42.3829516,-71.0687695
"0 BLOCK  MARSHALL ST, 02108",18,35.798122065727696,2108,0,MARSHALL ST,42.3618885,-71.0569057
"0 BLOCK  MARSHALL ST, 02109",2,100.0,2109,0,MARSHALL ST,42.3618885,-71.0569057
"0 BLOCK  MARSHFIELD ST, 02119",18,35.798122065727696,2119,0,MARSHFIELD ST,42.3226956,-71.0701371
"0 BLOCK  MARTHA RD, 02114",55,11.753856472166335,2114,0,MARTHA RD,42.3659674,-71.06602649999999
"0 BLOCK  MARTIN LUTHER KING BLVD, 02119",2,100.0,2119,0,MARTIN LUTHER KING BLVD,42.3216662,-71.09193630000001
"0 BLOCK  MARVIN ST, 02119",2,100.0,2119,0,MARVIN ST,42.3303942,-71.0856784
"0 BLOCK  MARY BOYLE WAY, 02127",3,84.40643863179075,2127,0,MARY BOYLE WAY,42.3313244,-71.0522198
"0 BLOCK  MARYKNOLL ST, 02126",16,38.43058350100603,2126,0,MARYKNOLL ST,42.277227,-71.0772447
"0 BLOCK  MARYLAND ST, 02125",21,32.14285714285714,2125,0,MARYLAND ST,42.3123238,-71.0550161
"0 BLOCK  MASCOMA ST, 02121",6,64.738430583501,2121,0,MASCOMA ST,42.3127109,-71.0746924
"0 BLOCK  MASCOT ST, 02124",61,10.278336686787393,2124,0,MASCOT ST,42.2864329,-71.08542729999999
"0 BLOCK  MASON ST, 02111",8,56.87458081824279,2111,0,MASON ST,42.3548344,-71.0626546
"0 BLOCK  MASON ST, 02136",12,46.12676056338029,2136,0,MASON ST,42.2479755,-71.12740409999999
"0 BLOCK  MASSACHUSETTS AVE, 02115",25,27.90073775989269,2115,0,MASSACHUSETTS AVE,42.3513509,-71.08973879999999
"0 BLOCK  MASSACHUSETTS AVE, 02215",12,46.12676056338029,2215,0,MASSACHUSETTS AVE,42.3513509,-71.08973879999999
"0 BLOCK  MASSASOIT ST, 02126",6,64.738430583501,2126,0,MASSASOIT ST,42.2637085,-71.10177569999999
"0 BLOCK  MATCHETT ST, 02135",14,42.25352112676056,2135,0,MATCHETT ST,42.35245,-71.1719422
"0 BLOCK  MATHER ST, 02122",11,48.52448021462106,2122,0,MATHER ST,42.29465870000001,-71.0623909
"0 BLOCK  MATHER ST, 02124",18,35.798122065727696,2124,0,MATHER ST,42.29465870000001,-71.0623909
"0 BLOCK  MATTAKEESET ST, 02126",9,53.923541247484906,2126,0,MATTAKEESET ST,42.264842,-71.09966969999999
"0 BLOCK  MATTAKEESET ST, 02136",2,100.0,2136,0,MATTAKEESET ST,42.264842,-71.09966969999999
"0 BLOCK  MATTAPAN ST, 02126",23,30.14755197853789,2126,0,MATTAPAN ST,42.2764696,-71.0936672
"0 BLOCK  MATTAPAN, 02126",2,100.0,2126,0,MATTAPAN,42.2764696,-71.0936672
"0 BLOCK  MAVERICK SQ, 02128",189,1.6599597585513104,2128,0,MAVERICK SQ,42.3689314,-71.0398634
"0 BLOCK  MAVERICK SQUARE, 02128",3,84.40643863179075,2128,0,MAVERICK SQUARE,42.3689314,-71.0398634
"0 BLOCK  MAVERICK ST, 02128",35,20.35546613011402,2128,0,MAVERICK ST,42.3716176,-71.04229219999999
"0 BLOCK  MAXFIELD ST, 02132",6,64.738430583501,2132,0,MAXFIELD ST,42.2809256,-71.1539207
"0 BLOCK  MAXWELL ST, 02124",51,13.363514419852452,2124,0,MAXWELL ST,42.2825595,-71.076166
"0 BLOCK  MAY ST, 02130",4,75.85513078470825,2130,0,MAY ST,42.3085204,-71.1225552
"0 BLOCK  MAYBROOK ST, 02121",2,100.0,2121,0,MAYBROOK ST,42.2987607,-71.0813318
"0 BLOCK  MAYBURY ST, 02121",2,100.0,2121,0,MAYBURY ST,42.3153982,-71.0811495
"0 BLOCK  MAYFAIR ST, 02119",10,50.93896713615024,2119,0,MAYFAIR ST,42.3204569,-71.0901966
"0 BLOCK  MAYFIELD ST, 02125",37,19.19852448021462,2125,0,MAYFIELD ST,42.3161242,-71.05716
"0 BLOCK  MAYHEW ST, 02125",15,39.87256874580818,2125,0,MAYHEW ST,42.322039,-71.0611689
"0 BLOCK  MAYNARD ST, 02131",17,37.156270959087855,2131,0,MAYNARD ST,42.276607,-71.1245433
"0 BLOCK  MAYWOOD ST, 02119",87,6.120053655264924,2119,0,MAYWOOD ST,42.3182821,-71.0818014
"0 BLOCK  MCBRIDE ST, 02130",12,46.12676056338029,2130,0,MCBRIDE ST,42.3060901,-71.1147249
"0 BLOCK  MCCRAW ST, 02131",2,100.0,2131,0,MCCRAW ST,42.2863351,-71.1448398
"0 BLOCK  MCDONALD AVE, 02134",2,100.0,2134,0,MCDONALD AVE,42.36411409999999,-71.133843
"0 BLOCK  MCDONOUGH WAY, 02127",6,64.738430583501,2127,0,MCDONOUGH WAY,42.32827839999999,-71.05258429999999
"0 BLOCK  MCGREEVEY WAY, 02120",53,12.45808182427901,2120,0,MCGREEVEY WAY,42.3341356,-71.0956714
"0 BLOCK  MCKINLEY SQ, 02109",6,64.738430583501,2109,0,MCKINLEY SQ,42.3588592,-71.05319899999999
"0 BLOCK  MCKONE ST, 02122",13,44.26559356136821,2122,0,MCKONE ST,42.2893616,-71.04785960000001
"0 BLOCK  MCLELLAN ST, 02121",69,8.702213279678073,2121,0,MCLELLAN ST,42.3013343,-71.0854331
"0 BLOCK  MCNULTY CT, 02129",19,34.607645875251514,2129,0,MCNULTY CT,42.3778274,-71.0578842
"0 BLOCK  MEAD ST, 02129",5,70.03688799463448,2129,0,MEAD ST,42.37942320000001,-71.0690578
"0 BLOCK  MEADOWBANK AVE, 02126",13,44.26559356136821,2126,0,MEADOWBANK AVE,42.2710509,-71.08122949999999
"0 BLOCK  MEADOWVIEW RD, 02136",7,60.39570757880617,2136,0,MEADOWVIEW RD,42.2341028,-71.12867990000001
"0 BLOCK  MEDALLION AVE, 02210",2,100.0,2210,0,MEDALLION AVE,42.3447068,-71.0515136
"0 BLOCK  MEDFIELD ST, 02215",2,100.0,2215,0,MEDFIELD ST,42.3456758,-71.1046858
"0 BLOCK  MEDFORD ST, 02129",31,22.98792756539235,2129,0,MEDFORD ST,42.3784212,-71.05294549999999
"0 BLOCK  MEDWAY ST, 02124",2,100.0,2124,0,MEDWAY ST,42.27241859999999,-71.0664176
"0 BLOCK  MEEHAN ST, 02130",4,75.85513078470825,2130,0,MEEHAN ST,42.306304,-71.10728399999999
"0 BLOCK  MELBOURNE ST, 02124",44,15.912139503688804,2124,0,MELBOURNE ST,42.29164540000001,-71.0658685
"0 BLOCK  MELCHER ST, 02210",21,32.14285714285714,2210,0,MELCHER ST,42.3503455,-71.051076
"0 BLOCK  MELLEN ST, 02124",9,53.923541247484906,2124,0,MELLEN ST,42.2857304,-71.067221
"0 BLOCK  MELNEA CASS BLVD, 02119",116,3.806170355466132,2119,0,MELNEA CASS BLVD,42.3320963,-71.0793222
"0 BLOCK  MELNEA CASS BOULEVARD, 02119",11,48.52448021462106,2119,0,MELNEA CASS BOULEVARD,42.3339371,-71.0819042
"0 BLOCK  MELROSE ST, 02116",12,46.12676056338029,2116,0,MELROSE ST,42.349635,-71.06692629999999
"0 BLOCK  MELTON RD, 02135",4,75.85513078470825,2135,0,MELTON RD,42.3434755,-71.15096640000002
"0 BLOCK  MELVILLE AVE, 02124",42,16.834339369550634,2124,0,MELVILLE AVE,42.2933584,-71.0717604
"0 BLOCK  MELVIN AVE, 02135",19,34.607645875251514,2135,0,MELVIN AVE,42.3446292,-71.14135139999999
"0 BLOCK  MENDELL WAY, 02130",5,70.03688799463448,2130,0,MENDELL WAY,42.315948,-71.10142730000001
"0 BLOCK  MENDELSSOHN ST, 02131",5,70.03688799463448,2131,0,MENDELSSOHN ST,42.2777137,-71.13797629999999
"0 BLOCK  MENDUM ST, 02131",10,50.93896713615024,2131,0,MENDUM ST,42.291068,-71.1280852
"0 BLOCK  MERCER ST, 02127",14,42.25352112676056,2127,0,MERCER ST,42.3335805,-71.04887470000001
"0 BLOCK  MERCHANTS ROW, 02109",7,60.39570757880617,2109,0,MERCHANTS ROW,42.3590548,-71.0554513
"0 BLOCK  MERCIER AVE, 02124",20,33.433936955063714,2124,0,MERCIER AVE,42.2830322,-71.06504749999999
"0 BLOCK  MERIDIAN ST, 02128",96,5.181086519114686,2128,0,MERIDIAN ST,42.3703531,-71.0391755
"0 BLOCK  MERLIN ST, 02124",3,84.40643863179075,2124,0,MERLIN ST,42.2950643,-71.0748689
"0 BLOCK  MEROLA PARK, 02126",2,100.0,2126,0,MEROLA PARK,42.2727902,-71.08987379999999
"0 BLOCK  MERRILL ST, 02121",8,56.87458081824279,2121,0,MERRILL ST,42.3027794,-71.0796177
"0 BLOCK  MERRIMAC ST, 02114",8,56.87458081824279,2114,0,MERRIMAC ST,42.3626779,-71.0588831
"0 BLOCK  MESHAKA ST, 02132",2,100.0,2132,0,MESHAKA ST,42.25820100000001,-71.1606834
"0 BLOCK  MESSINGER ST, 02126",6,64.738430583501,2126,0,MESSINGER ST,42.2720322,-71.097353
"0 BLOCK  METCALF CT, 02130",20,33.433936955063714,2130,0,METCALF CT,42.3056893,-71.1147648
"0 BLOCK  METROPOLITAN AVE, 02131",21,32.14285714285714,2131,0,METROPOLITAN AVE,42.2821232,-71.13462799999999
"0 BLOCK  METROPOLITAN CIR, 02131",4,75.85513078470825,2131,0,METROPOLITAN CIR,42.2767936,-71.1260826
"0 BLOCK  MEYER ST, 02131",7,60.39570757880617,2131,0,MEYER ST,42.2891587,-71.1148175
"0 BLOCK  MIAMI AVE, 02132",5,70.03688799463448,2132,0,MIAMI AVE,42.2756677,-71.16289549999999
"0 BLOCK  MIAMI TER, 02132",2,100.0,2132,0,MIAMI TER,42.2753874,-71.1635994
"0 BLOCK  MICHAEL RD, 02135",3,84.40643863179075,2135,0,MICHAEL RD,42.3462524,-71.1563482
"0 BLOCK  MICHELANGELO ST, 02113",17,37.156270959087855,2113,0,MICHELANGELO ST,42.3670058,-71.05474740000001
"0 BLOCK  MICHIGAN AVE, 02121",59,10.680751173708924,2121,0,MICHIGAN AVE,42.3031578,-71.0837828
"0 BLOCK  MIDDLE ST, 02127",17,37.156270959087855,2127,0,MIDDLE ST,42.3308595,-71.0545228
"0 BLOCK  MIDDLESEX ST, 02129",2,100.0,2129,0,MIDDLESEX ST,42.3802965,-71.06996819999999
"0 BLOCK  MIDDLETON ST, 02124",49,14.000670690811534,2124,0,MIDDLETON ST,42.2823262,-71.08622989999999
"0 BLOCK  MIDVALE RD, 02132",2,100.0,2132,0,MIDVALE RD,42.290306,-71.1565914
"0 BLOCK  MILDRED AVE, 02126",50,13.69885982562039,2126,0,MILDRED AVE,42.27548700000001,-71.0923613
"0 BLOCK  MILES ST, 02119",14,42.25352112676056,2119,0,MILES ST,42.3188936,-71.0996899
"0 BLOCK  MILFORD ST, 02118",22,31.15358819584172,2118,0,MILFORD ST,42.3435684,-71.068935
"0 BLOCK  MILK ST, 02108",2,100.0,2108,0,MILK ST,42.3569881,-71.05836
"0 BLOCK  MILK ST, 02109",8,56.87458081824279,2109,0,MILK ST,42.3569881,-71.05836
"0 BLOCK  MILK ST, 02110",20,33.433936955063714,2110,0,MILK ST,42.3569881,-71.05836
"0 BLOCK  MILL ST, 02122",28,25.16767270288397,2122,0,MILL ST,42.3014975,-71.0510276
"0 BLOCK  MILLET ST, 02124",55,11.753856472166335,2124,0,MILLET ST,42.2969373,-71.07753919999999
"0 BLOCK  MILLMONT ST, 02119",6,64.738430583501,2119,0,MILLMONT ST,42.328264,-71.0922796
"0 BLOCK  MILLS ST, 02119",8,56.87458081824279,2119,0,MILLS ST,42.3215264,-71.08323589999999
"0 BLOCK  MILLSTONE RD, 02136",10,50.93896713615024,2136,0,MILLSTONE RD,42.2339805,-71.1342852
"0 BLOCK  MILLSTONE, 02136",2,100.0,2136,0,MILLSTONE,42.2527785,-71.1299976
"0 BLOCK  MILTON AVE, 02124",68,8.836351441985247,2124,0,MILTON AVE,42.2870717,-71.0789111
"0 BLOCK  MILTON AVE, 02136",3,84.40643863179075,2136,0,MILTON AVE,42.2541595,-71.1151845
"0 BLOCK  MILTON ST, 02124",7,60.39570757880617,2124,0,MILTON ST,42.27996950000001,-71.0602419
"0 BLOCK  MILTON ST, 02136",2,100.0,2136,0,MILTON ST,42.2396824,-71.1338402
"0 BLOCK  MILWOOD ST, 02124",8,56.87458081824279,2124,0,MILWOOD ST,42.2822992,-71.0578298
"0 BLOCK  MINDEN ST, 02130",6,64.738430583501,2130,0,MINDEN ST,42.324978,-71.10432039999999
